"";"Občine";"Leto";"Spol";"Izobrazba...SKUPAJ";"Osnovnošolska.ali.manj";"Srednješolska";"Višješolska..visokošolska";"Neznano"
"7716";"Vransko";2014;"Ženske";446;"54";220;"172";NA
"7717";"Vransko";2015;"Spol - SKUPAJ";969;"137";563;"269";NA
"7718";"Vransko";2015;"Moški";516;"86";345;"85";NA
"7719";"Vransko";2015;"Ženske";453;"51";218;"184";NA
"7720";"Vransko";2016;"Spol - SKUPAJ";1002;"138";577;"287";NA
"7721";"Vransko";2016;"Moški";525;"82";349;"94";NA
"7722";"Vransko";2016;"Ženske";477;"56";228;"193";NA
"7723";"Vransko";2017;"Spol - SKUPAJ";1052;"134";593;"325";NA
"7724";"Vransko";2017;"Moški";551;"79";364;"108";NA
"7725";"Vransko";2017;"Ženske";501;"55";229;"217";NA
"7726";"Vrhnika";2005;"Spol - SKUPAJ";7961;"1565";4441;"1888";69
"7727";"Vrhnika";2005;"Moški";4325;"959";2477;"836";53
"7728";"Vrhnika";2005;"Ženske";3637;"606";1963;"1052";16
"7729";"Vrhnika";2006;"Spol - SKUPAJ";8108;"1536";4535;"1974";63
"7730";"Vrhnika";2006;"Moški";4423;"950";2553;"870";51
"7731";"Vrhnika";2006;"Ženske";3685;"586";1982;"1104";13
"7732";"Vrhnika";2007;"Spol - SKUPAJ";6975;"1415";3899;"1616";45
"7733";"Vrhnika";2007;"Moški";3843;"893";2222;"688";40
"7734";"Vrhnika";2007;"Ženske";3132;"523";1677;"928";5
"7735";"Vrhnika";2008;"Spol - SKUPAJ";7239;"1394";4042;"1764";39
"7736";"Vrhnika";2008;"Moški";4012;"921";2311;"746";34
"7737";"Vrhnika";2008;"Ženske";3227;"472";1731;"1018";5
"7738";"Vrhnika";2009;"Spol - SKUPAJ";6957;"1013";3973;"1934";36
"7739";"Vrhnika";2009;"Moški";3825;"677";2340;"781";26
"7740";"Vrhnika";2009;"Ženske";3132;"336";1633;"1153";10
"7741";"Vrhnika";2010;"Spol - SKUPAJ";6932;"963";3943;"1996";30
"7742";"Vrhnika";2010;"Moški";3811;"646";2344;"798";23
"7743";"Vrhnika";2010;"Ženske";3121;"317";1599;"1198";7
"7744";"Vrhnika";2011;"Spol - SKUPAJ";6901;"867";3881;"2153";NA
"7745";"Vrhnika";2011;"Moški";3749;"572";2318;"859";NA
"7746";"Vrhnika";2011;"Ženske";3152;"295";1563;"1294";NA
"7747";"Vrhnika";2012;"Spol - SKUPAJ";6769;"813";3774;"2182";NA
"7748";"Vrhnika";2012;"Moški";3671;"547";2275;"849";NA
"7749";"Vrhnika";2012;"Ženske";3098;"266";1499;"1333";NA
"7750";"Vrhnika";2013;"Spol - SKUPAJ";6703;"735";3722;"2246";NA
"7751";"Vrhnika";2013;"Moški";3594;"482";2243;"869";NA
"7752";"Vrhnika";2013;"Ženske";3109;"253";1479;"1377";NA
"7753";"Vrhnika";2014;"Spol - SKUPAJ";6876;"715";3798;"2363";NA
"7754";"Vrhnika";2014;"Moški";3703;"461";2332;"910";NA
"7755";"Vrhnika";2014;"Ženske";3173;"254";1466;"1453";NA
"7756";"Vrhnika";2015;"Spol - SKUPAJ";6945;"700";3837;"2408";NA
"7757";"Vrhnika";2015;"Moški";3718;"440";2360;"918";NA
"7758";"Vrhnika";2015;"Ženske";3227;"260";1477;"1490";NA
"7759";"Vrhnika";2016;"Spol - SKUPAJ";7117;"669";3910;"2538";NA
"7760";"Vrhnika";2016;"Moški";3815;"422";2401;"992";NA
"7761";"Vrhnika";2016;"Ženske";3302;"247";1509;"1546";NA
"7762";"Vrhnika";2017;"Spol - SKUPAJ";7414;"675";4019;"2720";NA
"7763";"Vrhnika";2017;"Moški";3957;"423";2464;"1070";NA
"7764";"Vrhnika";2017;"Ženske";3457;"252";1555;"1650";NA
"7765";"Vuzenica";2005;"Spol - SKUPAJ";1107;"178";737;"172";21
"7766";"Vuzenica";2005;"Moški";655;"125";445;"70";15
"7767";"Vuzenica";2005;"Ženske";453;"53";293;"102";6
"7768";"Vuzenica";2006;"Spol - SKUPAJ";1156;"190";768;"178";20
"7769";"Vuzenica";2006;"Moški";682;"137";460;"71";15
"7770";"Vuzenica";2006;"Ženske";473;"53";308;"107";5
"7771";"Vuzenica";2007;"Spol - SKUPAJ";1186;"188";790;"192";16
"7772";"Vuzenica";2007;"Moški";699;"135";481;"71";11
"7773";"Vuzenica";2007;"Ženske";488;"53";309;"121";5
"7774";"Vuzenica";2008;"Spol - SKUPAJ";1165;"184";773;"191";17
"7775";"Vuzenica";2008;"Moški";681;"128";473;"67";12
"7776";"Vuzenica";2008;"Ženske";484;"56";300;"124";4
"7777";"Vuzenica";2009;"Spol - SKUPAJ";1128;"151";760;"199";17
"7778";"Vuzenica";2009;"Moški";658;"104";469;"73";12
"7779";"Vuzenica";2009;"Ženske";470;"48";292;"126";5
"7780";"Vuzenica";2010;"Spol - SKUPAJ";1062;"135";720;"195";12
"7781";"Vuzenica";2010;"Moški";631;"95";455;"71";10
"7782";"Vuzenica";2010;"Ženske";431;"40";265;"124";2
"7783";"Vuzenica";2011;"Spol - SKUPAJ";1086;"135";732;"219";NA
"7784";"Vuzenica";2011;"Moški";630;"95";455;"80";NA
"7785";"Vuzenica";2011;"Ženske";456;"40";277;"139";NA
"7786";"Vuzenica";2012;"Spol - SKUPAJ";1117;"137";750;"230";NA
"7787";"Vuzenica";2012;"Moški";649;"95";470;"84";NA
"7788";"Vuzenica";2012;"Ženske";468;"42";280;"146";NA
"7789";"Vuzenica";2013;"Spol - SKUPAJ";1091;"129";721;"241";NA
"7790";"Vuzenica";2013;"Moški";638;"89";459;"90";NA
"7791";"Vuzenica";2013;"Ženske";453;"40";262;"151";NA
"7792";"Vuzenica";2014;"Spol - SKUPAJ";1098;"117";731;"250";NA
"7793";"Vuzenica";2014;"Moški";639;"78";467;"94";NA
"7794";"Vuzenica";2014;"Ženske";459;"39";264;"156";NA
"7795";"Vuzenica";2015;"Spol - SKUPAJ";1031;"99";683;"249";NA
"7796";"Vuzenica";2015;"Moški";589;"69";433;"87";NA
"7797";"Vuzenica";2015;"Ženske";442;"30";250;"162";NA
"7798";"Vuzenica";2016;"Spol - SKUPAJ";1029;"94";684;"251";NA
"7799";"Vuzenica";2016;"Moški";578;"64";428;"86";NA
"7800";"Vuzenica";2016;"Ženske";451;"30";256;"165";NA
"7801";"Vuzenica";2017;"Spol - SKUPAJ";1075;"89";709;"277";NA
"7802";"Vuzenica";2017;"Moški";596;"58";440;"98";NA
"7803";"Vuzenica";2017;"Ženske";479;"31";269;"179";NA
"7804";"Zagorje ob Savi";2005;"Spol - SKUPAJ";6929;"1453";4265;"1116";95
"7805";"Zagorje ob Savi";2005;"Moški";3907;"805";2548;"481";73
"7806";"Zagorje ob Savi";2005;"Ženske";3022;"648";1718;"635";22
"7807";"Zagorje ob Savi";2006;"Spol - SKUPAJ";7105;"1442";4344;"1232";87
"7808";"Zagorje ob Savi";2006;"Moški";3987;"798";2605;"515";69
"7809";"Zagorje ob Savi";2006;"Ženske";3118;"644";1739;"717";18
"7810";"Zagorje ob Savi";2007;"Spol - SKUPAJ";7342;"1441";4509;"1319";73
"7811";"Zagorje ob Savi";2007;"Moški";4099;"818";2674;"542";65
"7812";"Zagorje ob Savi";2007;"Ženske";3243;"623";1834;"777";8
"7813";"Zagorje ob Savi";2008;"Spol - SKUPAJ";7377;"1379";4527;"1401";69
"7814";"Zagorje ob Savi";2008;"Moški";4099;"788";2675;"576";59
"7815";"Zagorje ob Savi";2008;"Ženske";3278;"591";1851;"825";10
"7816";"Zagorje ob Savi";2009;"Spol - SKUPAJ";7065;"1114";4435;"1449";66
"7817";"Zagorje ob Savi";2009;"Moški";3917;"624";2652;"586";55
"7818";"Zagorje ob Savi";2009;"Ženske";3148;"490";1784;"863";11
"7819";"Zagorje ob Savi";2010;"Spol - SKUPAJ";6857;"1024";4274;"1508";51
"7820";"Zagorje ob Savi";2010;"Moški";3760;"560";2538;"617";45
"7821";"Zagorje ob Savi";2010;"Ženske";3097;"464";1736;"891";6
"7822";"Zagorje ob Savi";2011;"Spol - SKUPAJ";6858;"978";4262;"1618";NA
"7823";"Zagorje ob Savi";2011;"Moški";3742;"533";2550;"659";NA
"7824";"Zagorje ob Savi";2011;"Ženske";3116;"445";1712;"959";NA
"7825";"Zagorje ob Savi";2012;"Spol - SKUPAJ";6755;"902";4159;"1694";NA
"7826";"Zagorje ob Savi";2012;"Moški";3655;"480";2507;"668";NA
"7827";"Zagorje ob Savi";2012;"Ženske";3100;"422";1652;"1026";NA
"7828";"Zagorje ob Savi";2013;"Spol - SKUPAJ";6685;"844";4078;"1763";NA
"7829";"Zagorje ob Savi";2013;"Moški";3606;"434";2476;"696";NA
"7830";"Zagorje ob Savi";2013;"Ženske";3079;"410";1602;"1067";NA
"7831";"Zagorje ob Savi";2014;"Spol - SKUPAJ";6673;"777";4067;"1829";NA
"7832";"Zagorje ob Savi";2014;"Moški";3577;"393";2465;"719";NA
"7833";"Zagorje ob Savi";2014;"Ženske";3096;"384";1602;"1110";NA
"7834";"Zagorje ob Savi";2015;"Spol - SKUPAJ";6622;"760";4018;"1844";NA
"7835";"Zagorje ob Savi";2015;"Moški";3558;"385";2441;"732";NA
"7836";"Zagorje ob Savi";2015;"Ženske";3064;"375";1577;"1112";NA
"7837";"Zagorje ob Savi";2016;"Spol - SKUPAJ";6722;"712";4075;"1935";NA
"7838";"Zagorje ob Savi";2016;"Moški";3555;"345";2460;"750";NA
"7839";"Zagorje ob Savi";2016;"Ženske";3167;"367";1615;"1185";NA
"7840";"Zagorje ob Savi";2017;"Spol - SKUPAJ";6932;"718";4135;"2079";NA
"7841";"Zagorje ob Savi";2017;"Moški";3637;"339";2496;"802";NA
"7842";"Zagorje ob Savi";2017;"Ženske";3295;"379";1639;"1277";NA
"7843";"Zavrč";2005;"Spol - SKUPAJ";545;"164";332;"31";18
"7844";"Zavrč";2005;"Moški";351;"114";218;"8";10
"7845";"Zavrč";2005;"Ženske";194;"50";114;"23";7
"7846";"Zavrč";2006;"Spol - SKUPAJ";569;"170";352;"35";12
"7847";"Zavrč";2006;"Moški";366;"120";228;"10";8
"7848";"Zavrč";2006;"Ženske";203;"50";124;"25";4
"7849";"Zavrč";2007;"Spol - SKUPAJ";602;"178";380;"33";12
"7850";"Zavrč";2007;"Moški";386;"128";242;"8";9
"7851";"Zavrč";2007;"Ženske";216;"50";138;"25";4
"7852";"Zavrč";2008;"Spol - SKUPAJ";631;"187";391;"40";12
"7853";"Zavrč";2008;"Moški";401;"132";253;"8";8
"7854";"Zavrč";2008;"Ženske";230;"56";138;"32";3
"7855";"Zavrč";2009;"Spol - SKUPAJ";623;"148";422;"41";13
"7856";"Zavrč";2009;"Moški";408;"106";285;"8";10
"7857";"Zavrč";2009;"Ženske";215;"42";137;"33";3
"7858";"Zavrč";2010;"Spol - SKUPAJ";576;"122";396;"43";15
"7859";"Zavrč";2010;"Moški";356;"84";251;"8";13
"7860";"Zavrč";2010;"Ženske";220;"38";145;"35";2
"7861";"Zavrč";2011;"Spol - SKUPAJ";544;"101";394;"49";NA
"7862";"Zavrč";2011;"Moški";325;"60";253;"12";NA
"7863";"Zavrč";2011;"Ženske";219;"41";141;"37";NA
"7864";"Zavrč";2012;"Spol - SKUPAJ";523;"94";380;"49";NA
"7865";"Zavrč";2012;"Moški";306;"59";238;"9";NA
"7866";"Zavrč";2012;"Ženske";217;"35";142;"40";NA
"7867";"Zavrč";2013;"Spol - SKUPAJ";529;"91";386;"52";NA
"7868";"Zavrč";2013;"Moški";315;"54";252;"9";NA
"7869";"Zavrč";2013;"Ženske";214;"37";134;"43";NA
"7870";"Zavrč";2014;"Spol - SKUPAJ";537;"83";405;"49";NA
"7871";"Zavrč";2014;"Moški";341;"55";277;"9";NA
"7872";"Zavrč";2014;"Ženske";196;"28";128;"40";NA
"7873";"Zavrč";2015;"Spol - SKUPAJ";569;"79";431;"59";NA
"7874";"Zavrč";2015;"Moški";354;"51";289;"14";NA
"7875";"Zavrč";2015;"Ženske";215;"28";142;"45";NA
"7876";"Zavrč";2016;"Spol - SKUPAJ";579;"66";456;"57";NA
"7877";"Zavrč";2016;"Moški";367;"41";311;"15";NA
"7878";"Zavrč";2016;"Ženske";212;"25";145;"42";NA
"7879";"Zavrč";2017;"Spol - SKUPAJ";689;"74";544;"71";NA
"7880";"Zavrč";2017;"Moški";464;"44";401;"19";NA
"7881";"Zavrč";2017;"Ženske";225;"30";143;"52";NA
"7882";"Zreče";2005;"Spol - SKUPAJ";2738;"619";1730;"351";37
"7883";"Zreče";2005;"Moški";1526;"344";1002;"148";32
"7884";"Zreče";2005;"Ženske";1211;"275";728;"203";5
"7885";"Zreče";2006;"Spol - SKUPAJ";2778;"627";1733;"383";35
"7886";"Zreče";2006;"Moški";1572;"359";1013;"168";32
"7887";"Zreče";2006;"Ženske";1206;"267";721;"215";2
"7888";"Zreče";2007;"Spol - SKUPAJ";3026;"726";1835;"426";39
"7889";"Zreče";2007;"Moški";1774;"466";1083;"188";36
"7890";"Zreče";2007;"Ženske";1253;"261";752;"238";3
"7891";"Zreče";2008;"Spol - SKUPAJ";2957;"680";1789;"452";35
"7892";"Zreče";2008;"Moški";1720;"439";1051;"196";34
"7893";"Zreče";2008;"Ženske";1237;"242";739;"256";1
"7894";"Zreče";2009;"Spol - SKUPAJ";2830;"553";1776;"484";16
"7895";"Zreče";2009;"Moški";1619;"352";1057;"195";15
"7896";"Zreče";2009;"Ženske";1211;"201";720;"289";1
"7897";"Zreče";2010;"Spol - SKUPAJ";2807;"510";1773;"505";19
"7898";"Zreče";2010;"Moški";1624;"317";1072;"216";19
"7899";"Zreče";2010;"Ženske";1183;"193";701;"289";NA
"7900";"Zreče";2011;"Spol - SKUPAJ";2845;"508";1788;"549";NA
"7901";"Zreče";2011;"Moški";1618;"308";1071;"239";NA
"7902";"Zreče";2011;"Ženske";1227;"200";717;"310";NA
"7903";"Zreče";2012;"Spol - SKUPAJ";2768;"457";1736;"575";NA
"7904";"Zreče";2012;"Moški";1584;"286";1045;"253";NA
"7905";"Zreče";2012;"Ženske";1184;"171";691;"322";NA
"7906";"Zreče";2013;"Spol - SKUPAJ";2801;"431";1776;"594";NA
"7907";"Zreče";2013;"Moški";1605;"266";1079;"260";NA
"7908";"Zreče";2013;"Ženske";1196;"165";697;"334";NA
"7909";"Zreče";2014;"Spol - SKUPAJ";2804;"400";1768;"636";NA
"7910";"Zreče";2014;"Moški";1631;"253";1105;"273";NA
"7911";"Zreče";2014;"Ženske";1173;"147";663;"363";NA
"7912";"Zreče";2015;"Spol - SKUPAJ";2820;"396";1765;"659";NA
"7913";"Zreče";2015;"Moški";1628;"256";1095;"277";NA
"7914";"Zreče";2015;"Ženske";1192;"140";670;"382";NA
"7915";"Zreče";2016;"Spol - SKUPAJ";2823;"358";1761;"704";NA
"7916";"Zreče";2016;"Moški";1587;"227";1068;"292";NA
"7917";"Zreče";2016;"Ženske";1236;"131";693;"412";NA
"7918";"Zreče";2017;"Spol - SKUPAJ";2937;"369";1832;"736";NA
"7919";"Zreče";2017;"Moški";1702;"245";1145;"312";NA
"7920";"Zreče";2017;"Ženske";1235;"124";687;"424";NA
"7921";"Žalec";2005;"Spol - SKUPAJ";8496;"1811";5018;"1581";85
"7922";"Žalec";2005;"Moški";4684;"1073";2882;"682";48
"7923";"Žalec";2005;"Ženske";3812;"739";2136;"899";38
"7924";"Žalec";2006;"Spol - SKUPAJ";8715;"1820";5157;"1661";77
"7925";"Žalec";2006;"Moški";4828;"1079";2995;"708";46
"7926";"Žalec";2006;"Ženske";3887;"742";2161;"953";31
"7927";"Žalec";2007;"Spol - SKUPAJ";9057;"1883";5347;"1765";62
"7928";"Žalec";2007;"Moški";5071;"1143";3134;"752";42
"7929";"Žalec";2007;"Ženske";3986;"740";2213;"1013";20
"7930";"Žalec";2008;"Spol - SKUPAJ";9231;"1921";5376;"1884";50
"7931";"Žalec";2008;"Moški";5202;"1210";3150;"809";33
"7932";"Žalec";2008;"Ženske";4028;"710";2226;"1075";17
"7933";"Žalec";2009;"Spol - SKUPAJ";8890;"1512";5378;"1963";37
"7934";"Žalec";2009;"Moški";4999;"938";3215;"820";26
"7935";"Žalec";2009;"Ženske";3891;"574";2164;"1143";11
"7936";"Žalec";2010;"Spol - SKUPAJ";8499;"1354";5163;"1950";32
"7937";"Žalec";2010;"Moški";4761;"835";3087;"815";24
"7938";"Žalec";2010;"Ženske";3738;"519";2076;"1135";8
"7939";"Žalec";2011;"Spol - SKUPAJ";8462;"1299";5066;"2097";NA
"7940";"Žalec";2011;"Moški";4693;"797";3027;"869";NA
"7941";"Žalec";2011;"Ženske";3769;"502";2039;"1228";NA
"7942";"Žalec";2012;"Spol - SKUPAJ";8123;"1088";4892;"2143";NA
"7943";"Žalec";2012;"Moški";4478;"655";2941;"882";NA
"7944";"Žalec";2012;"Ženske";3645;"433";1951;"1261";NA
"7945";"Žalec";2013;"Spol - SKUPAJ";8018;"1012";4808;"2198";NA
"7946";"Žalec";2013;"Moški";4393;"586";2904;"903";NA
"7947";"Žalec";2013;"Ženske";3625;"426";1904;"1295";NA
"7948";"Žalec";2014;"Spol - SKUPAJ";8029;"966";4781;"2282";NA
"7949";"Žalec";2014;"Moški";4419;"560";2920;"939";NA
"7950";"Žalec";2014;"Ženske";3610;"406";1861;"1343";NA
"7951";"Žalec";2015;"Spol - SKUPAJ";8114;"913";4812;"2389";NA
"7952";"Žalec";2015;"Moški";4432;"516";2927;"989";NA
"7953";"Žalec";2015;"Ženske";3682;"397";1885;"1400";NA
"7954";"Žalec";2016;"Spol - SKUPAJ";8300;"859";4960;"2481";NA
"7955";"Žalec";2016;"Moški";4586;"488";3073;"1025";NA
"7956";"Žalec";2016;"Ženske";3714;"371";1887;"1456";NA
"7957";"Žalec";2017;"Spol - SKUPAJ";8642;"851";5110;"2681";NA
"7958";"Žalec";2017;"Moški";4762;"484";3181;"1097";NA
"7959";"Žalec";2017;"Ženske";3880;"367";1929;"1584";NA
"7960";"Železniki";2005;"Spol - SKUPAJ";2942;"727";1662;"516";38
"7961";"Železniki";2005;"Moški";1682;"384";1047;"225";27
"7962";"Železniki";2005;"Ženske";1260;"343";615;"291";11
"7963";"Železniki";2006;"Spol - SKUPAJ";2956;"696";1684;"539";36
"7964";"Železniki";2006;"Moški";1694;"366";1065;"235";28
"7965";"Železniki";2006;"Ženske";1261;"330";619;"304";8
"7966";"Železniki";2007;"Spol - SKUPAJ";3032;"687";1733;"573";39
"7967";"Železniki";2007;"Moški";1748;"369";1098;"251";30
"7968";"Železniki";2007;"Ženske";1284;"318";634;"322";9
"7969";"Železniki";2008;"Spol - SKUPAJ";3009;"643";1736;"596";35
"7970";"Železniki";2008;"Moški";1728;"348";1099;"256";25
"7971";"Železniki";2008;"Ženske";1281;"295";637;"340";10
"7972";"Železniki";2009;"Spol - SKUPAJ";2925;"538";1754;"610";22
"7973";"Železniki";2009;"Moški";1675;"294";1104;"262";15
"7974";"Železniki";2009;"Ženske";1250;"245";650;"348";8
"7975";"Železniki";2010;"Spol - SKUPAJ";2874;"501";1719;"639";15
"7976";"Železniki";2010;"Moški";1654;"287";1084;"273";10
"7977";"Železniki";2010;"Ženske";1220;"214";635;"366";5
"7978";"Železniki";2011;"Spol - SKUPAJ";2932;"488";1727;"717";NA
"7979";"Železniki";2011;"Moški";1692;"283";1086;"323";NA
"7980";"Železniki";2011;"Ženske";1240;"205";641;"394";NA
"7981";"Železniki";2012;"Spol - SKUPAJ";2911;"448";1683;"780";NA
"7982";"Železniki";2012;"Moški";1668;"263";1057;"348";NA
"7983";"Železniki";2012;"Ženske";1243;"185";626;"432";NA
"7984";"Železniki";2013;"Spol - SKUPAJ";2923;"423";1677;"823";NA
"7985";"Železniki";2013;"Moški";1660;"243";1054;"363";NA
"7986";"Železniki";2013;"Ženske";1263;"180";623;"460";NA
"7987";"Železniki";2014;"Spol - SKUPAJ";2953;"414";1690;"849";NA
"7988";"Železniki";2014;"Moški";1684;"236";1070;"378";NA
"7989";"Železniki";2014;"Ženske";1269;"178";620;"471";NA
"7990";"Železniki";2015;"Spol - SKUPAJ";2948;"403";1659;"886";NA
"7991";"Železniki";2015;"Moški";1673;"225";1059;"389";NA
"7992";"Železniki";2015;"Ženske";1275;"178";600;"497";NA
"7993";"Železniki";2016;"Spol - SKUPAJ";3030;"401";1697;"932";NA
"7994";"Železniki";2016;"Moški";1714;"231";1079;"404";NA
"7995";"Železniki";2016;"Ženske";1316;"170";618;"528";NA
"7996";"Železniki";2017;"Spol - SKUPAJ";3142;"426";1708;"1008";NA
"7997";"Železniki";2017;"Moški";1789;"248";1113;"428";NA
"7998";"Železniki";2017;"Ženske";1353;"178";595;"580";NA
"7999";"Žetale";2005;"Spol - SKUPAJ";497;"181";240;"41";35
"8000";"Žetale";2005;"Moški";326;"126";151;"17";31
"8001";"Žetale";2005;"Ženske";171;"55";89;"24";4
"8002";"Žetale";2006;"Spol - SKUPAJ";510;"178";248;"47";37
"8003";"Žetale";2006;"Moški";341;"123";163;"22";33
"8004";"Žetale";2006;"Ženske";168;"55";85;"25";4
"8005";"Žetale";2007;"Spol - SKUPAJ";534;"174";266;"53";41
"8006";"Žetale";2007;"Moški";355;"124";170;"24";37
"8007";"Žetale";2007;"Ženske";180;"51";96;"29";4
"8008";"Žetale";2008;"Spol - SKUPAJ";561;"183";277;"63";38
"8009";"Žetale";2008;"Moški";363;"119";182;"29";33
"8010";"Žetale";2008;"Ženske";198;"64";95;"34";5
"8011";"Žetale";2009;"Spol - SKUPAJ";537;"156";299;"62";19
"8012";"Žetale";2009;"Moški";346;"101";199;"28";17
"8013";"Žetale";2009;"Ženske";191;"55";100;"34";2
"8014";"Žetale";2010;"Spol - SKUPAJ";524;"149";299;"60";16
"8015";"Žetale";2010;"Moški";335;"97";197;"27";14
"8016";"Žetale";2010;"Ženske";189;"52";102;"33";2
"8017";"Žetale";2011;"Spol - SKUPAJ";561;"171";314;"76";NA
"8018";"Žetale";2011;"Moški";366;"115";214;"37";NA
"8019";"Žetale";2011;"Ženske";195;"56";100;"39";NA
"8020";"Žetale";2012;"Spol - SKUPAJ";570;"161";335;"74";NA
"8021";"Žetale";2012;"Moški";363;"107";223;"33";NA
"8022";"Žetale";2012;"Ženske";207;"54";112;"41";NA
"8023";"Žetale";2013;"Spol - SKUPAJ";624;"176";359;"89";NA
"8024";"Žetale";2013;"Moški";395;"117";237;"41";NA
"8025";"Žetale";2013;"Ženske";229;"59";122;"48";NA
"8026";"Žetale";2014;"Spol - SKUPAJ";606;"154";352;"100";NA
"8027";"Žetale";2014;"Moški";384;"104";236;"44";NA
"8028";"Žetale";2014;"Ženske";222;"50";116;"56";NA
"8029";"Žetale";2015;"Spol - SKUPAJ";588;"131";345;"112";NA
"8030";"Žetale";2015;"Moški";367;"83";234;"50";NA
"8031";"Žetale";2015;"Ženske";221;"48";111;"62";NA
"8032";"Žetale";2016;"Spol - SKUPAJ";565;"116";332;"117";NA
"8033";"Žetale";2016;"Moški";355;"74";226;"55";NA
"8034";"Žetale";2016;"Ženske";210;"42";106;"62";NA
"8035";"Žetale";2017;"Spol - SKUPAJ";587;"114";342;"131";NA
"8036";"Žetale";2017;"Moški";356;"69";226;"61";NA
"8037";"Žetale";2017;"Ženske";231;"45";116;"70";NA
"8038";"Žiri";2005;"Spol - SKUPAJ";2105;"398";1310;"372";25
"8039";"Žiri";2005;"Moški";1188;"227";767;"176";18
"8040";"Žiri";2005;"Ženske";917;"172";543;"196";7
"8041";"Žiri";2006;"Spol - SKUPAJ";2083;"380";1305;"375";23
"8042";"Žiri";2006;"Moški";1179;"222";766;"175";16
"8043";"Žiri";2006;"Ženske";905;"159";539;"200";7
"8044";"Žiri";2007;"Spol - SKUPAJ";2118;"368";1326;"405";19
"8045";"Žiri";2007;"Moški";1198;"219";779;"187";12
"8046";"Žiri";2007;"Ženske";920;"149";546;"218";7
"8047";"Žiri";2008;"Spol - SKUPAJ";2145;"375";1323;"429";18
"8048";"Žiri";2008;"Moški";1211;"226";773;"200";12
"8049";"Žiri";2008;"Ženske";933;"149";550;"229";6
"8050";"Žiri";2009;"Spol - SKUPAJ";2078;"306";1302;"461";9
"8051";"Žiri";2009;"Moški";1155;"178";759;"210";8
"8052";"Žiri";2009;"Ženske";923;"128";543;"251";1
"8053";"Žiri";2010;"Spol - SKUPAJ";2036;"286";1244;"497";9
"8054";"Žiri";2010;"Moški";1139;"166";739;"226";8
"8055";"Žiri";2010;"Ženske";897;"120";505;"271";1
"8056";"Žiri";2011;"Spol - SKUPAJ";2051;"287";1231;"533";NA
"8057";"Žiri";2011;"Moški";1138;"169";734;"235";NA
"8058";"Žiri";2011;"Ženske";913;"118";497;"298";NA
"8059";"Žiri";2012;"Spol - SKUPAJ";2066;"273";1240;"553";NA
"8060";"Žiri";2012;"Moški";1161;"159";759;"243";NA
"8061";"Žiri";2012;"Ženske";905;"114";481;"310";NA
"8062";"Žiri";2013;"Spol - SKUPAJ";2089;"269";1256;"564";NA
"8063";"Žiri";2013;"Moški";1158;"151";765;"242";NA
"8064";"Žiri";2013;"Ženske";931;"118";491;"322";NA
"8065";"Žiri";2014;"Spol - SKUPAJ";2122;"259";1268;"595";NA
"8066";"Žiri";2014;"Moški";1180;"148";783;"249";NA
"8067";"Žiri";2014;"Ženske";942;"111";485;"346";NA
"8068";"Žiri";2015;"Spol - SKUPAJ";2163;"261";1274;"628";NA
"8069";"Žiri";2015;"Moški";1191;"151";776;"264";NA
"8070";"Žiri";2015;"Ženske";972;"110";498;"364";NA
"8071";"Žiri";2016;"Spol - SKUPAJ";2167;"236";1259;"672";NA
"8072";"Žiri";2016;"Moški";1186;"140";775;"271";NA
"8073";"Žiri";2016;"Ženske";981;"96";484;"401";NA
"8074";"Žiri";2017;"Spol - SKUPAJ";2241;"233";1281;"727";NA
"8075";"Žiri";2017;"Moški";1228;"140";791;"297";NA
"8076";"Žiri";2017;"Ženske";1013;"93";490;"430";NA
"8077";"Žirovnica";2005;"Spol - SKUPAJ";1649;"149";997;"485";18
"8078";"Žirovnica";2005;"Moški";895;"93";587;"202";14
"8079";"Žirovnica";2005;"Ženske";753;"56";410;"283";4
"8080";"Žirovnica";2006;"Spol - SKUPAJ";1691;"146";998;"531";15
"8081";"Žirovnica";2006;"Moški";905;"93";584;"216";11
"8082";"Žirovnica";2006;"Ženske";786;"53";414;"315";4
"8083";"Žirovnica";2007;"Spol - SKUPAJ";1741;"140";1024;"563";13
"8084";"Žirovnica";2007;"Moški";931;"88";602;"231";9
"8085";"Žirovnica";2007;"Ženske";810;"52";422;"331";4
"8086";"Žirovnica";2008;"Spol - SKUPAJ";1789;"144";1044;"590";10
"8087";"Žirovnica";2008;"Moški";969;"96";620;"246";7
"8088";"Žirovnica";2008;"Ženske";819;"48";425;"344";3
"8089";"Žirovnica";2009;"Spol - SKUPAJ";1752;"110";1028;"608";6
"8090";"Žirovnica";2009;"Moški";948;"73";625;"246";4
"8091";"Žirovnica";2009;"Ženske";804;"37";404;"362";2
"8092";"Žirovnica";2010;"Spol - SKUPAJ";1699;"98";985;"613";3
"8093";"Žirovnica";2010;"Moški";910;"63";599;"245";3
"8094";"Žirovnica";2010;"Ženske";789;"35";386;"368";NA
"8095";"Žirovnica";2011;"Spol - SKUPAJ";1745;"102";974;"669";NA
"8096";"Žirovnica";2011;"Moški";928;"65";589;"274";NA
